round,SR,P,Recall,F1
1,1.0,1.0,1.0,1.0
2,0.5,0.5,0.5,0.5
3,0.3333333333333333,0.25,0.3333333333333333,0.28571428571428575
4,0.25,0.2,0.25,0.22222222222222224
5,0.2,0.14285714285714285,0.16666666666666666,0.15384615384615383
6,0.3333333333333333,0.25,0.2857142857142857,0.26666666666666666
7,0.2857142857142857,0.2222222222222222,0.25,0.23529411764705882
8,0.25,0.2727272727272727,0.3,0.28571428571428564
9,0.3333333333333333,0.42857142857142855,0.46153846153846156,0.4444444444444445
10,0.3,0.4,0.42857142857142855,0.4137931034482759
11,0.2727272727272727,0.35294117647058826,0.4,0.37500000000000006
12,0.25,0.3333333333333333,0.375,0.35294117647058826
13,0.3076923076923077,0.3684210526315789,0.4117647058823529,0.3888888888888889
14,0.35714285714285715,0.4,0.4444444444444444,0.4210526315789474
15,0.3333333333333333,0.38095238095238093,0.42105263157894735,0.4
16,0.375,0.4090909090909091,0.45,0.4285714285714286
17,0.4117647058823529,0.43478260869565216,0.47619047619047616,0.4545454545454545
18,0.3888888888888889,0.4166666666666667,0.45454545454545453,0.43478260869565216
19,0.42105263157894735,0.44,0.4782608695652174,0.4583333333333333
20,0.4,0.4230769230769231,0.4583333333333333,0.43999999999999995
21,0.38095238095238093,0.4411764705882353,0.46875,0.45454545454545453
22,0.36363636363636365,0.42857142857142855,0.45454545454545453,0.4411764705882353
23,0.34782608695652173,0.4444444444444444,0.46511627906976744,0.4545454545454546
24,0.375,0.45652173913043476,0.4772727272727273,0.4666666666666666
25,0.36,0.44680851063829785,0.4666666666666667,0.45652173913043476
26,0.38461538461538464,0.4583333333333333,0.4782608695652174,0.4680851063829787
27,0.37037037037037035,0.4489795918367347,0.46808510638297873,0.4583333333333333
28,0.35714285714285715,0.4444444444444444,0.46153846153846156,0.4528301886792453
29,0.3448275862068966,0.4482758620689655,0.4642857142857143,0.456140350877193
30,0.3333333333333333,0.4406779661016949,0.45614035087719296,0.44827586206896547
31,0.3225806451612903,0.43283582089552236,0.4461538461538462,0.4393939393939394
32,0.3125,0.4264705882352941,0.4393939393939394,0.43283582089552236
33,0.30303030303030304,0.42028985507246375,0.43283582089552236,0.4264705882352941
34,0.3235294117647059,0.42857142857142855,0.4411764705882353,0.43478260869565216
35,0.3142857142857143,0.4225352112676056,0.43478260869565216,0.42857142857142855
36,0.3055555555555556,0.4166666666666667,0.42857142857142855,0.4225352112676056
37,0.2972972972972973,0.40540540540540543,0.4225352112676056,0.4137931034482759
38,0.2894736842105263,0.4,0.4166666666666667,0.4081632653061225
39,0.3076923076923077,0.40789473684210525,0.4246575342465753,0.4161073825503355
40,0.325,0.4155844155844156,0.43243243243243246,0.423841059602649
41,0.3170731707317073,0.4177215189873418,0.4342105263157895,0.42580645161290326
42,0.3333333333333333,0.425,0.44155844155844154,0.4331210191082802
43,0.3488372093023256,0.43209876543209874,0.44871794871794873,0.440251572327044
44,0.3409090909090909,0.4268292682926829,0.4430379746835443,0.43478260869565216
45,0.3333333333333333,0.42168674698795183,0.4375,0.4294478527607362
46,0.34782608695652173,0.42857142857142855,0.4444444444444444,0.43636363636363634
47,0.3404255319148936,0.4235294117647059,0.43902439024390244,0.4311377245508982
48,0.3333333333333333,0.4186046511627907,0.43373493975903615,0.4260355029585799
49,0.3469387755102041,0.42528735632183906,0.44047619047619047,0.4327485380116958
50,0.36,0.4318181818181818,0.4470588235294118,0.4393063583815029
51,0.37254901960784315,0.43820224719101125,0.45348837209302323,0.44571428571428573
52,0.38461538461538464,0.4444444444444444,0.45977011494252873,0.4519774011299435
53,0.37735849056603776,0.43956043956043955,0.45454545454545453,0.4469273743016759
54,0.3888888888888889,0.44565217391304346,0.4606741573033708,0.4530386740331491
55,0.38181818181818183,0.4387755102040816,0.45263157894736844,0.44559585492227977
56,0.375,0.43434343434343436,0.4479166666666667,0.44102564102564107
57,0.3684210526315789,0.43,0.44329896907216493,0.43654822335025384
58,0.3793103448275862,0.43564356435643564,0.4489795918367347,0.4422110552763819
59,0.3728813559322034,0.43119266055045874,0.44339622641509435,0.43720930232558136
60,0.36666666666666664,0.41964285714285715,0.43119266055045874,0.42533936651583715
61,0.36065573770491804,0.41025641025641024,0.42105263157894735,0.4155844155844156
62,0.3709677419354839,0.4152542372881356,0.4260869565217391,0.4206008583690987
63,0.36507936507936506,0.432,0.4426229508196721,0.43724696356275305
64,0.375,0.4365079365079365,0.44715447154471544,0.44176706827309237
65,0.38461538461538464,0.4409448818897638,0.45161290322580644,0.44621513944223107
66,0.3787878787878788,0.43410852713178294,0.4444444444444444,0.43921568627450974
67,0.373134328358209,0.4307692307692308,0.4409448818897638,0.4357976653696498
68,0.36764705882352944,0.43283582089552236,0.44274809160305345,0.43773584905660373
69,0.36231884057971014,0.42962962962962964,0.4393939393939394,0.4344569288389513
70,0.35714285714285715,0.4264705882352941,0.43609022556390975,0.4312267657992565
71,0.36619718309859156,0.4306569343065693,0.44029850746268656,0.4354243542435424
72,0.3611111111111111,0.427536231884058,0.43703703703703706,0.43223443223443225
73,0.3561643835616438,0.42857142857142855,0.43795620437956206,0.4332129963898917
74,0.35135135135135137,0.41721854304635764,0.42857142857142855,0.4228187919463087
75,0.3466666666666667,0.42207792207792205,0.43333333333333335,0.4276315789473684
76,0.34210526315789475,0.4177215189873418,0.42857142857142855,0.423076923076923
77,0.33766233766233766,0.41509433962264153,0.4258064516129032,0.42038216560509556
78,0.3333333333333333,0.4125,0.4230769230769231,0.4177215189873418
79,0.34177215189873417,0.4161490683229814,0.4267515923566879,0.42138364779874216
80,0.35,0.41975308641975306,0.43037974683544306,0.42500000000000004
81,0.345679012345679,0.4171779141104294,0.4276729559748428,0.422360248447205
82,0.34146341463414637,0.4146341463414634,0.425,0.41975308641975306
83,0.3493975903614458,0.41818181818181815,0.42857142857142855,0.42331288343558277
84,0.34523809523809523,0.41954022988505746,0.4294117647058823,0.4244186046511627
85,0.3411764705882353,0.41714285714285715,0.4269005847953216,0.42196531791907516
86,0.3488372093023256,0.42045454545454547,0.43023255813953487,0.42528735632183906
87,0.3563218390804598,0.423728813559322,0.43352601156069365,0.4285714285714286
88,0.3522727272727273,0.4207650273224044,0.4301675977653631,0.42541436464088395
89,0.34831460674157305,0.41450777202072536,0.43010752688172044,0.42216358839050133
90,0.34444444444444444,0.41237113402061853,0.42780748663101603,0.41994750656167973
91,0.34065934065934067,0.41025641025641024,0.425531914893617,0.41775456919060044
92,0.33695652173913043,0.4079601990049751,0.422680412371134,0.41518987341772146
93,0.3333333333333333,0.40594059405940597,0.4205128205128205,0.4130982367758187
94,0.32978723404255317,0.4039408866995074,0.41836734693877553,0.4110275689223058
95,0.3263157894736842,0.4019607843137255,0.41624365482233505,0.4089775561097257
96,0.3333333333333333,0.40487804878048783,0.41919191919191917,0.4119106699751861
97,0.32989690721649484,0.4029126213592233,0.41708542713567837,0.4098765432098765
98,0.32653061224489793,0.40096618357487923,0.415,0.4078624078624078
