round,SR,P,Recall,F1
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
8,0.25,0.25,0.25,0.25
9,0.2222222222222222,0.15,0.16666666666666666,0.15789473684210525
10,0.3,0.19047619047619047,0.21052631578947367,0.2
11,0.2727272727272727,0.3,0.32142857142857145,0.3103448275862069
12,0.3333333333333333,0.3225806451612903,0.3448275862068966,0.33333333333333337
13,0.3076923076923077,0.3333333333333333,0.36666666666666664,0.3492063492063492
14,0.2857142857142857,0.3235294117647059,0.3548387096774194,0.3384615384615384
15,0.26666666666666666,0.35714285714285715,0.38461538461538464,0.3703703703703704
16,0.25,0.3488372093023256,0.375,0.3614457831325302
17,0.29411764705882354,0.36363636363636365,0.3902439024390244,0.3764705882352941
18,0.2777777777777778,0.35555555555555557,0.38095238095238093,0.367816091954023
19,0.2631578947368421,0.34782608695652173,0.37209302325581395,0.35955056179775285
20,0.3,0.3617021276595745,0.38636363636363635,0.37362637362637363
21,0.3333333333333333,0.375,0.4,0.38709677419354843
22,0.3181818181818182,0.3877551020408163,0.34545454545454546,0.3653846153846154
23,0.30434782608695654,0.38,0.3392857142857143,0.3584905660377359
24,0.2916666666666667,0.3584905660377358,0.3220338983050847,0.33928571428571425
25,0.28,0.35185185185185186,0.31666666666666665,0.33333333333333337
26,0.2692307692307692,0.34545454545454546,0.3114754098360656,0.32758620689655177
27,0.25925925925925924,0.3392857142857143,0.3064516129032258,0.3220338983050847
28,0.2857142857142857,0.3508771929824561,0.31746031746031744,0.3333333333333333
29,0.3103448275862069,0.3620689655172414,0.328125,0.34426229508196726
30,0.3333333333333333,0.3728813559322034,0.3384615384615385,0.3548387096774193
31,0.3225806451612903,0.36666666666666664,0.3333333333333333,0.3492063492063492
32,0.3125,0.3382352941176471,0.30666666666666664,0.32167832167832167
33,0.30303030303030304,0.3424657534246575,0.3125,0.326797385620915
34,0.29411764705882354,0.33783783783783783,0.30864197530864196,0.32258064516129037
35,0.2857142857142857,0.3333333333333333,0.3048780487804878,0.3184713375796178
36,0.2777777777777778,0.34210526315789475,0.3023255813953488,0.32098765432098764
